id,title_id,name,character,role
906104,16812,Alo Sarkar,,DIRECTOR
173252,75975,Shammi Kapoor,Prince Shamsher Singh,ACTOR
222541,75975,Vyjayanthimala,Princess Amrita,ACTOR
68721,75975,Rajendra Nath,Vilayatiram,ACTOR
105226,75975,Helen,Sophia,ACTOR
434351,75975,Parveen Choudhary,Ratna,ACTOR
216443,75975,Ajit Khan,,ACTOR
524312,75975,D.K. Sapru,,ACTOR
503473,75975,Leela Mishra,,ACTOR
509942,75975,David Abraham Cheulkar,,ACTOR
66223,75975,Asit Sen,,ACTOR
545057,75975,Rashid Khan,,ACTOR
68723,75975,Sunder,,ACTOR
128207,75975,Sudhir,,ACTOR
515741,75975,Leela Chitnis,Mrs. Shanti Singh,ACTOR
144388,75975,Lekh Tandon,,DIRECTOR
15595,156453,Jane Fonda,Self,ACTOR
1765,156453,Donald Sutherland,Self,ACTOR
529469,156453,Pamela Donegan,Self,ACTOR
529467,156453,Len Chandler,Self,ACTOR
37864,156453,Michael Alaimo,Self,ACTOR
208243,156453,Holly Near,Self,ACTOR
70582,156453,Paul Mooney,Self,ACTOR
488851,156453,Rita Martinson,Self,ACTOR
32267,156453,Peter Boyle,Self,ACTOR
473965,156453,Steve Jaffe,Self,ACTOR
2515642,156453,Yale Zimmerman,Self,ACTOR
529468,156453,Francine Parker,,DIRECTOR
11472,45948,Graham Chapman,Various Characters,ACTOR
1549,45948,John Cleese,Various Characters,ACTOR
11474,45948,Eric Idle,Various Characters,ACTOR
11475,45948,Terry Jones,Various Characters,ACTOR
11476,45948,Michael Palin,Various Characters,ACTOR
16383,45948,Ian MacNaughton,,DIRECTOR
218173,89386,Gert Westphal,Narrator (voice),ACTOR
41187,89386,Joachim Fest,,DIRECTOR
222541,71909,Vyjayanthimala,Amrapali,ACTOR
64407,71909,Sunil Dutt,Magadh Samrat Ajaatha Shatru,ACTOR
173253,71909,Prem Nath,Senpati Veer of Magadh,ACTOR
534654,71909,Bipin Gupta,Vaishali's Samrat,ACTOR
511559,71909,Gajanan Jagirdar,Kulpati Mahanam,ACTOR
434348,71909,K.N. Singh,Balbadra SIngh,ACTOR
509943,71909,Ruby Myers,Vaishali's Empress,ACTOR
139643,71909,Narendra Nath,Gautama Buddha,ACTOR
564274,71909,Baburao Pendharkar,In the song Neel Gagan Ki,ACTOR
519826,71909,Mridula Rani,Raj Mata (Ajaat Shatru's Mother),ACTOR
144388,71909,Lekh Tandon,,DIRECTOR
63665,100027,Dharmendra,Ali Baba,ACTOR
134657,100027,Hema Malini,Morjina,ACTOR
105220,100027,Zeenat Aman,Fatima,ACTOR
57763,100027,Prem Chopra,Shamsher,ACTOR
514364,100027,Zakir Mukhamedzhanov,,ACTOR
223525,100027,Sofiko Chiaureli,,ACTOR
221086,100027,Yelena Sanayeva,,ACTOR
358575,100027,Frunzik Mkrtchyan,,ACTOR
219025,100027,Maya-Gozel Aimedova,episode (uncredited),ACTOR
434193,100027,Umesh Mehra,,DIRECTOR
514365,100027,Latif Faiziyev,,DIRECTOR
1682144,107372,Suhail Tatari,,DIRECTOR
173252,10204,Shammi Kapoor,Professor Pritam Khanna,ACTOR
298411,10204,Kalpana Mohan,Neena Verma,ACTOR
66224,10204,Lalita Pawar,Sita Devi Verma,ACTOR
434351,10204,Parveen Choudhary,,ACTOR
216444,10204,Tun Tun,,ACTOR
68725,10204,Iftekhar,,ACTOR
529417,10204,Pratima Devi,,ACTOR
144388,10204,Lekh Tandon,,DIRECTOR
867952,336403,Mahendra Sandhu,,ACTOR
20201,336403,Danny Denzongpa,,ACTOR
69039,336403,Jagdeep,,ACTOR
524849,336403,Faryal,,ACTOR
460070,336403,Padma Khanna,,ACTOR
66223,336403,Asit Sen,Julie's father,ACTOR
618228,336403,Karan Dewan,,ACTOR
222315,336403,Agha,,ACTOR
497329,336403,Murad,,ACTOR
727227,336403,Sabina,,ACTOR
549933,336403,Mohammed Hussain,,DIRECTOR
553375,27298,Ahmed Mazhar,Saladin,ACTOR
225932,27298,Nadia Lotfi,Louisa de Lusignan,ACTOR
215296,27298,Salah Zulfiqar,Issa (The Swimmer),ACTOR
558944,27298,Laila Fawzy,"Virginia, Princess of Kerak",ACTOR
520600,27298,Hamdy Ghaith,King Richard,ACTOR
381250,27298,Laila Taher,Queen Berengaria,ACTOR
471620,27298,Omar El-Hariri,King Philip of France,ACTOR
152472,27298,Hussein Reyaad,,ACTOR
530826,27298,Mahmoud el-Meliguy,"Conrad, Marquis of Montferrat",ACTOR
576037,27298,Zaki Toleimat,Duke Arthur,ACTOR
498370,27298,Tawfiq ElDekn,Prince of Akka,ACTOR
899933,27298,Mohamed Hamdy,,ACTOR
1533795,27298,Mohamed Sultan,,ACTOR
1533801,27298,Mohamed Abdel Gawad,,ACTOR
1533807,27298,Sami Lotfy,,ACTOR
2172269,27298,Ibrahim Emara,,ACTOR
500657,27298,Salah Nazmi,,ACTOR
794005,27298,Ahmed Loxer,,ACTOR
795386,27298,Badr Nofal,,ACTOR
1095756,27298,Ehsan Sherif,,ACTOR
173191,27298,Youssef Chahine,,DIRECTOR
65521,123318,Marilyn Hassett,Jill Kinmont,ACTOR
12421,123318,Beau Bridges,Dick Buek,ACTOR
126199,123318,Belinda Montgomery,Audra Jo,ACTOR
13454,123318,Nan Martin,June Kinmont,ACTOR
16499,123318,William Bryant,Bill Kinmont,ACTOR
27941,123318,Dabney Coleman,Dave McCoy,ACTOR
518767,123318,Bill Vint,Buddy Werner,ACTOR
5542,123318,Hampton Fancher,Lee Zadroga,ACTOR
521288,123318,William Roerick,Dr. Pittman,ACTOR
118501,123318,Dori Brenner,Cookie,ACTOR
63392,123318,Walter Brooke,Dean,ACTOR
508006,123318,Jocelyn Jones,Linda Meyers,ACTOR
1567055,123318,Greg Mabrey,Bob Kinmont,ACTOR
197407,123318,Tony Becker,Jerry Kinmont,ACTOR
24495,123318,Griffin Dunne,Herbie Johnson,ACTOR
82621,123318,Warren Miller,Dr. Enders,ACTOR
1567059,123318,Robin Pepper,Skeeter Werner,ACTOR
57885,123318,Brad Savage,Boy in Wheelchair,ACTOR
105134,123318,Larry Peerce,,DIRECTOR
15793,204541,Omar Sharif,Ragab,ACTOR
225931,204541,Faten Hamamah,Hamedah,ACTOR
225933,204541,Ahmed Ramzy,Mamdouh,ACTOR
498370,204541,Tawfiq ElDekn,Ezzat,ACTOR
560735,204541,Ferdoos Mohammed,Ragab's Mother,ACTOR
152472,204541,Hussein Reyaad,Mamdouh's Father,ACTOR
954736,204541,Aziza Helmy,Mamdouh's Mother,ACTOR
1066701,204541,Mohamed Sobeih,Menam,ACTOR
568098,204541,Reyaad ElQasabgy,,ACTOR
173191,204541,Youssef Chahine,,DIRECTOR
225931,19608,Faten Hamamah,Amal,ACTOR
15793,19608,Omar Sharif,Ahmed,ACTOR
219842,19608,Zaki Rostom,Taher Pasha,ACTOR
173189,19608,Farid Shawqi,Reyadh,ACTOR
540702,19608,Abdel Warith Assir,Sabir,ACTOR
520600,19608,Hamdy Ghaith,Selim,ACTOR
562959,19608,Abdel Ghani Kamar,Hassan,ACTOR
988354,19608,Zaki Ibrahim,Lawyer,ACTOR
1320893,19608,Abdel Ghani ElNagdi,,ACTOR
173191,19608,Youssef Chahine,,DIRECTOR
391527,90896,Hesham Selim,Ibrahim Madbouli,ACTOR
744938,90896,Majida El Roumi,Tafida,ACTOR
745892,90896,Ahmed Mehrez,Ali Madbouli,ACTOR
225934,90896,Shukry Sarhan,Tolba,ACTOR
530826,90896,Mahmoud el-Meliguy,Mohamed Madbouli,ACTOR
557940,90896,Huda Sultan,"Ratiba, the Mother",ACTOR
1328643,90896,Soheir ElMorshedy,Fatma,ACTOR
524174,90896,Sid Ali Kouiret,Hassouna,ACTOR
1095845,90896,Ragaa Hussein,Lawahez,ACTOR
676484,90896,Ali Al Sharif,Clown,ACTOR
247442,90896,Ahmed Abdel Wareth,Captain Hossam,ACTOR
323651,90896,Ahmad Bedir,,ACTOR
1321294,90896,Mohamed Refaat,,ACTOR
285441,90896,Aaidah Riyadh,,ACTOR
247442,90896,Ahmed Abdel Wareth,,ACTOR
173191,90896,Youssef Chahine,,DIRECTOR
1285693,14350,Mohsen Mohey ElDein,Yehia,ACTOR
530826,14350,Mahmoud el-Meliguy,Qadry,ACTOR
1113158,14350,Mohsena Tawfiq,Yehya's Mother,ACTOR
452580,14350,Abd Allah Mahmoud,Mohsen,ACTOR
223449,14350,Ahmed Zaki,Ibrahim,ACTOR
530275,14350,Naglaa Fathy,Sarah Sorel,ACTOR
173189,14350,Farid Shawqi,Shaker,ACTOR
519455,14350,Laila Hamada,Nadia,ACTOR
1326853,14350,Zeinab Sedky,Grandmother,ACTOR
216804,14350,Ezzat Al Alaily,Morsi,ACTOR
479007,14350,Abdel Aziz Makhyoun,,ACTOR
1095570,14350,Saif Abdel Rahman,,ACTOR
323651,14350,Ahmad Bedir,,ACTOR
745892,14350,Ahmed Mehrez,Adel Bey,ACTOR
500433,14350,Gerry Sundquist,"Thomas ""Tommy"" Friskin",ACTOR
538123,14350,Youssef Wahby,Souril,ACTOR
537218,14350,Yahia Shaheen,British Ambassador,ACTOR
558944,14350,Laila Fawzy,Princess Chahinour,ACTOR
540702,14350,Abdel Warith Assir,The Sheikh,ACTOR
1322385,14350,Abdel Salam Mohamed,Elly,ACTOR
745894,14350,Akela Kateb,,ACTOR
493971,14350,Ahmed Abdel Wareth,,ACTOR
745900,14350,Aida Kamel,,ACTOR
745891,14350,Oussaida Abbas,,ACTOR
536986,14350,Zouzou Hamdy ElHakim,,ACTOR
745888,14350,Samira Mohamed,,ACTOR
745886,14350,Gamil ElTraboulsi,,ACTOR
173190,14350,Hassan Hussein,,ACTOR
2545089,14350,Bahir Bauk,,ACTOR
2545077,14350,Amira Cherif,,ACTOR
1328597,14350,Ali Ezz ElDein,,ACTOR
2545081,14350,Anan Gemayel,,ACTOR
2525398,14350,Antic Melkior,Le Général,ACTOR
2545008,14350,John Rodenbeck,,ACTOR
2545135,14350,Rosemary Sabey,,ACTOR
461467,14350,Ahmed Salama,,ACTOR
2545151,14350,Magdy Saif,,ACTOR
2545156,14350,Vary Vahram,,ACTOR
700770,14350,Naima ElSoghier,,ACTOR
1320888,14350,Ali Johar,,ACTOR
1014378,14350,Mohamed Abu Hasheesh,,ACTOR
173191,14350,Youssef Chahine,,ACTOR
173191,14350,Youssef Chahine,,DIRECTOR
66212,123613,Shashi Kapoor,Raju / Chander,ACTOR
522302,123613,Sulakshana Pandit,Guddi / Seema,ACTOR
63303,123613,Amrish Puri,Master,ACTOR
105257,123613,A.K. Hangal,Ram Lal (Seema's father),ACTOR
69036,123613,Mehmood,Abdul Rehman,ACTOR
299653,123613,Goga Kapoor,Casino Owner,ACTOR
143402,123613,Anjana Mumtaz,Farida,ACTOR
66225,123613,Ramesh Deo,Gautam,ACTOR
105228,123613,Mac Mohan,,ACTOR
173252,123613,Shammi Kapoor,,ACTOR
104309,123613,Keshto Mukherjee,,ACTOR
522301,123613,A. Salaam,,DIRECTOR
530826,81728,Mahmoud el-Meliguy,Mohamed Abu Swelam,ACTOR
525264,81728,Nagwa Ibrahim,Wasifa,ACTOR
216804,81728,Ezzat Al Alaily,Abd El-Hadi,ACTOR
537218,81728,Yahia Shaheen,Hassuna,ACTOR
452578,81728,Hamdy Ahmed,Mohammad Effendi,ACTOR
498370,81728,Tawfiq ElDekn,Sheikh Sha'ban,ACTOR
451939,81728,Salah El-Saadany,Elwani,ACTOR
676484,81728,Ali Al Sharif,Diab,ACTOR
540702,81728,Abdel Warith Assir,Mayor,ACTOR
556150,81728,Abdel Rahman ElKhamesy,Sheikh Youssef,ACTOR
1635403,81728,Ashraf ElSelehdar,Mahmoud Bik,ACTOR
1320859,81728,Hussein Ismail,Sheikh Shenawy,ACTOR
1332498,81728,Fatma Imara‏,Khadra,ACTOR
1322391,81728,Abdel Mohsen Selim,Abdel Ati,ACTOR
1330957,81728,Mahmoud ElIraqi,,ACTOR
1014405,81728,Fayza Abdel Gawwad,,ACTOR
543273,81728,Nabila El Sayed,Mayor's wife,ACTOR
1321042,81728,Helmy Hilaly,Survey Engineer,ACTOR
2306059,81728,Mohamed ElSaqqa,Boy,ACTOR
923839,81728,Ibrahim ElShamy,Sheriff,ACTOR
1321242,81728,Ali ElMoaawen,Mafia harasser,ACTOR
173191,81728,Youssef Chahine,,DIRECTOR
150754,321219,Vinod Mehra,Naresh Kumar Saxena,ACTOR
55477,321219,Rekha,,ACTOR
38640,321219,Vinod Khanna,,ACTOR
105226,321219,Helen,,ACTOR
68722,321219,Madan Puri,,ACTOR
687112,321219,K. Ramanlal,,DIRECTOR
2434209,259684,Nadia Tueni,,ACTOR
479396,259684,Maroun Bagdadi,,DIRECTOR
64409,344089,Raaj Kumar,,ACTOR
134657,344089,Hema Malini,,ACTOR
64567,344089,Rakhee Gulzar,,ACTOR
150754,344089,Vinod Mehra,,ACTOR
104310,344089,Paintal,,ACTOR
66223,344089,Asit Sen,,ACTOR
222318,344089,Dulari,,ACTOR
503473,344089,Leela Mishra,,ACTOR
772100,344089,Sadhana Khote,,ACTOR
105223,344089,Satyendra Kapoor,,ACTOR
524312,344089,D.K. Sapru,,ACTOR
460070,344089,Padma Khanna,,ACTOR
2502191,344089,Miss Shefali,,ACTOR
32954,20681,Jerry Seinfeld,Jerry Seinfeld,ACTOR
12464,20681,Jason Alexander,George Costanza,ACTOR
43320,20681,Michael Richards,Cosmo Kramer,ACTOR
12018,20681,Julia Louis-Dreyfus,Elaine Benes,ACTOR
3535,1217553,Tom Cruise,Lt. Pete 'Maverick' Mitchell,ACTOR
30817,1217553,Kelly McGillis,Charlotte 'Charlie' Blackwood,ACTOR
12017,1217553,Val Kilmer,Lt. Tom 'Iceman' Kazansky,ACTOR
12021,1217553,Anthony Edwards,LTJG Nick 'Goose' Bradshaw,ACTOR
14659,1217553,Tom Skerritt,Cmdr. Mike 'Viper' Metcalf,ACTOR
11225,1217553,Michael Ironside,Lt. Cmdr. Rick 'Jester' Heatherly,ACTOR
11098,1217553,John Stockwell,Lt. Bill 'Cougar' Cortell,ACTOR
38473,1217553,Barry Tubb,LTJG Leonard 'Wolfman' Wolfe,ACTOR
50852,1217553,Rick Rossovich,LTJG Ron 'Slider' Kerner,ACTOR
2967,1217553,Tim Robbins,LTJG Sam 'Merlin' Wells,ACTOR
4355,1217553,Clarence Gilyard Jr.,LTJG Marcus 'Sundown' Williams,ACTOR
30881,1217553,Whip Hubley,Lt. Rick 'Hollywood' Neven,ACTOR
8312,1217553,James Tolkan,Cmdr. Tom 'Stinger' Jardian,ACTOR
20759,1217553,Meg Ryan,Carole Bradshaw,ACTOR
11548,1217553,Adrian Pasdar,Lt. Charles 'Chipper' Piper,ACTOR
571254,1217553,Randall Brady,Lt. Davis,ACTOR
51314,1217553,Duke Stroud,Air Boss Johnson,ACTOR
1287819,1217553,Ron Clark,Inquiry Commander,ACTOR
6948,1217553,Frank Pesce,Bartender,ACTOR
1918544,1217553,Pete Pettigrew,Perry Siedenthal,ACTOR
1918392,1217553,Troy Hunter,Radio Operator,ACTOR
1918142,1217553,T.J. Cassidy,Admiral T.J. Cassidy,ACTOR
5005,1217553,Tony Scott,,DIRECTOR
40206,140433,Patrick Swayze,James Dalton,ACTOR
24066,140433,Kelly Lynch,Dr. Elizabeth Clay,ACTOR
2286,140433,Sam Elliott,Wade Garrett,ACTOR
14927,140433,Ben Gazzara,Brad Wesley,ACTOR
50055,140433,Marshall R. Teague,Jimmy,ACTOR
50056,140433,Julie Michaels,Denise,ACTOR
21801,140433,Red West,Red Webster,ACTOR
30586,140433,Sunshine Parker,Emmet,ACTOR
14014,140433,Kevin Tighe,Frank Tilghman,ACTOR
42336,140433,John Doe,Pat McGurn,ACTOR
22224,140433,Kathleen Wilhoite,Carrie,ACTOR
50057,140433,Travis McKenna,Jack,ACTOR
31547,140433,Roger Hewlett,Younger,ACTOR
4351,140433,Bob Jennings,Bandstand Bouncer,ACTOR
4368,140433,Kym Malin,Party Girl,ACTOR
413537,140433,Jeff Healey,Cody,ACTOR
45223,140433,Gary Hudson,Steve,ACTOR
55093,140433,Joe Unger,Karpis,ACTOR
501465,140433,Sheila Ryan,Judy (as Sheila Caan),ACTOR
5198,140433,Keith David,Ernie Bass,ACTOR
15858,140433,Patricia Tallman,Bandstand Babe,ACTOR
478322,140433,Heidi Paine,Party Girl,ACTOR
652864,140433,Jacklyn Palmer,Party Girl,ACTOR
209465,140433,Laura Albert,Strip Joint Girl,ACTOR
478479,140433,Christina Veronica,Strip Joint Girl,ACTOR
417491,140433,Jasae,Strip Joint Girl,ACTOR
606013,140433,Michele Burger,Strip Joint Girl,ACTOR
33763,140433,Terry Funk,Morgan,ACTOR
1369825,140433,Susan Lentini,Bandstand Babe,ACTOR
1310103,140433,Cheryl Baker,Well-Endowed Wife,ACTOR
1704774,140433,Dawn Ciccone,Steve's Girl,ACTOR
17933,140433,Benny Urquidez,Laughing Henchman (uncredited),ACTOR
1830186,140433,Julie Royer,Steve's Girl,ACTOR
6245,140433,Tiny Ron Taylor,Mountain,ACTOR
1255703,140433,Chino 'Fats' Williams,Derelict,ACTOR
97139,140433,Christopher Collins,Sharing Husband,ACTOR
833629,140433,Michael Rider,O'Connor,ACTOR
217167,140433,John William Young,Tinker,ACTOR
37228,140433,Rowdy Herrington,,DIRECTOR
3180,131198,Sylvester Stallone,"Robert ""Rocky"" Balboa",ACTOR
7748,131198,Talia Shire,"Adrianna ""Adrian"" Balboa",ACTOR
7749,131198,Burt Young,Paulie Pennino,ACTOR
7750,131198,Carl Weathers,Apollo Creed,ACTOR
6930,131198,Dolph Lundgren,Captain Ivan Drago,ACTOR
2731,131198,Brigitte Nielsen,Ludmilla Vobet Drago,ACTOR
7762,131198,Tony Burton,"Tony ""Duke"" Evers",ACTOR
12265,131198,Michael Pataki,Nicoli Koloff,ACTOR
7778,131198,Stu Nahan,Commentator #1,ACTOR
12269,131198,Al Bandiero,American Commentator #2,ACTOR
12268,131198,Dominic Barto,Russian Government Official,ACTOR
12267,131198,Danial Brown,Rocky Jr.'s Friend,ACTOR
12270,131198,James Brown,The Godfather of Soul,ACTOR
12271,131198,Rose Mary Campos,Maid,ACTOR
1904206,131198,Jack Carpenter,KGB Driver,ACTOR
24436,131198,Mark De Alessandro,Russian Cornerman,ACTOR
606280,131198,Marty Denkin,Russian Referee,ACTOR
973957,131198,Lou Fillipo,Las Vegas Referee,ACTOR
573250,131198,James 'Cannonball' Green,Manuel Vega,ACTOR
1373578,131198,Dean Hammond,Interviewer,ACTOR
1373595,131198,Sergei Levin,Russian Ring Announcer,ACTOR
1373279,131198,Tony Maffatone,KGB Agent,ACTOR
132355,131198,Sylvia Meals,Mrs. Creed,ACTOR
1303374,131198,Dwayne McGee,Limo Driver,ACTOR
1154259,131198,LeRoy Neiman,Ring Announcer,ACTOR
1373579,131198,George Pipasik,Caretaker,ACTOR
779379,131198,George Rogan,Igor Rimsky,ACTOR
730760,131198,Barry Tompkins,American Commentator #1,ACTOR
1079964,131198,Warner Wolf,Commentator #2 in Las Vegas,ACTOR
1373611,131198,Robert Doornick,Sico the Robot (voice),ACTOR
18281,131198,Richard Blum,Reporter,ACTOR
31952,131198,Gerald Berns,Reporter,ACTOR
30797,131198,Ray Glanzmann,Reporter,ACTOR
511179,131198,Patrick Pankhurst,Reporter,ACTOR
1373614,131198,Jean Thoreau,Reporter,ACTOR
30016,131198,Frank D'Annibale,Reporter,ACTOR
1136570,131198,Rose Dursey,Reporter,ACTOR
1373261,131198,Richard A. Kelley,Reporter,ACTOR
508674,131198,Craig Schaefer,Reporter,ACTOR
14642,131198,Jeff Austin,Reporter,ACTOR
77626,131198,Leslie Morris,Reporter,ACTOR
1373617,131198,Bob Giovane,Reporter,ACTOR
1373589,131198,George Spaventa,Reporter,ACTOR
1373592,131198,Rolf Williams,Reporter,ACTOR
928001,131198,Jim Hodges,Reporter,ACTOR
884529,131198,R.J. Adams,Sports Announcer,ACTOR
3180,131198,Sylvester Stallone,,DIRECTOR
8225,120386,David Bowie,Jareth,ACTOR
1575,120386,Jennifer Connelly,Sarah,ACTOR
82086,120386,Toby Froud,Toby,ACTOR
66206,120386,Shelley Thompson,Stepmother,ACTOR
19968,120386,Christopher Malcolm,Father,ACTOR
82087,120386,Natalie Finland,Fairy,ACTOR
82088,120386,Shari Weiser,Hoggle,ACTOR
4787,120386,Brian Henson,Hoggle / Goblin (voice),ACTOR
82089,120386,Ron Mueck,Ludo / Firey 2 / Goblin (voice),ACTOR
82090,120386,Rob Mills,Ludo / Firey 3,ACTOR
15758,120386,Dave Goelz,Didymus / The Hat / The Four Guards / Left Door Knocker / Firey 3 (voice),ACTOR
82091,120386,David Alan Barclay,Didymus / Firey 1 (as David Barclay),ACTOR
76803,120386,David Shaughnessy,Didymus / The Hat / The Four Guards / Goblin (voice),ACTOR
82092,120386,Karen Prell,The Worm / The Junk Lady / Firey 2,ACTOR
5169,120386,Timothy Bateson,The Worm / The Four Guards / Goblin (voice),ACTOR
4913,120386,Frank Oz,The Wiseman,ACTOR
14180,120386,Michael Hordern,The Wiseman (voice),ACTOR
294386,120386,Denise Bryer,The Junk Lady (voice),ACTOR
15756,120386,Steve Whitmire,The Four Guards / Firey 4 / Ambrosius (voice),ACTOR
45486,120386,Kevin Clash,The Four Guards / Firey 1 / Ambrosius (voice),ACTOR
109112,120386,Anthony Asbury,The Four Guards / Right Door Knocker / Firey 5,ACTOR
174603,120386,Anthony Jackson,The Four Guards / Goblin (voice),ACTOR
627576,120386,Douglas Blackwell,The Four Guards / Goblin (voice),ACTOR
22265,120386,David Healy,Right Door Knocker (voice),ACTOR
79931,120386,Robert Beatty,Left Door Knocker (voice),ACTOR
618212,120386,Toby Philpott,Firey 1,ACTOR
1269321,120386,Ian Thom,Firey 2,ACTOR
494450,120386,Charles Augins,Firey 2 (voice),ACTOR
1269323,120386,Sherry Amott,Firey 3,ACTOR
392,120386,Danny John-Jules,Firey 3 / Firey 4 (voice),ACTOR
159294,120386,Cheryl Henson,Firey 4,ACTOR
649971,120386,Kaefan Shaw,Firey 4,ACTOR
1269307,120386,Rollin Krewson,Firey 5,ACTOR
1269311,120386,Richard Bodkin,Firey 5 (voice),ACTOR
32620,120386,Percy Edwards,Ambrosius (voice),ACTOR
65694,120386,Michael Attwell,Goblin (voice),ACTOR
32626,120386,Sean Barrett,Goblin (voice),ACTOR
5018,120386,John Bluthal,Goblin (voice),ACTOR
11270,120386,Peter Marinker,Goblin (voice),ACTOR
33288,120386,Kerry Shale,Goblin (voice),ACTOR
1269313,120386,Marc Antona,Goblin Corps,ACTOR
1999,120386,Kenny Baker,Goblin Corps,ACTOR
501222,120386,Danny Blackner,Goblin Corps,ACTOR
501223,120386,Peter Burroughs,Goblin Corps,ACTOR
267360,120386,Toby Denver Clark,Goblin Corps,ACTOR
1269316,120386,Tessa Crockett,Goblin Corps,ACTOR
4440,120386,Warwick Davis,Goblin Corps,ACTOR
41566,120386,Malcolm Dixon,Goblin Corps,ACTOR
677589,120386,Anthony Georghiou,Goblin Corps,ACTOR
501232,120386,Paul Grant,Goblin Corps,ACTOR
1269336,120386,John Key,Goblin Corps,ACTOR
501234,120386,Andrew Herd,Goblin Corps,ACTOR
501239,120386,Richard Jones,Goblin Corps,ACTOR
2009,120386,Jack Purvis,Goblin Corps,ACTOR
1269319,120386,Mark Lisle,Goblin Corps,ACTOR
445584,120386,Peter Mandell,Goblin Corps,ACTOR
501261,120386,Linda Spriggs,Goblin Corps,ACTOR
598757,120386,Katie Purvis,Goblin Corps,ACTOR
501253,120386,Nicholas Read,Goblin Corps,ACTOR
598700,120386,Albert Wilkinson,Goblin Corps,ACTOR
1269326,120386,Penny Stead,Goblin Corps,ACTOR
501216,120386,Michael Henbury Ballan,Goblin Corps,ACTOR
1269330,120386,Elfrida Ashworth,Ballroom Dancer,ACTOR
1269333,120386,Margaret Foyer,Ballroom Dancer,ACTOR
1269337,120386,Elizabeth A. Gilbert,Ballroom Dancer,ACTOR
15780,120386,Louise Gold,Ballroom Dancer,ACTOR
1269342,120386,San Lee,Ballroom Dancer,ACTOR
1269413,120386,Janis Mackintosh,Ballroom Dancer,ACTOR
1269360,120386,Penny Marsden,Ballroom Dancer,ACTOR
1269348,120386,Kim Mendez,Ballroom Dancer,ACTOR
1269064,120386,Wendy Millward,Ballroom Dancer,ACTOR
1659841,120386,Caroline Pope,Ballroom Dancer,ACTOR
1269351,120386,Sharon White,Ballroom Dancer,ACTOR
1269354,120386,John Aron,Ballroom Dancer,ACTOR
1269357,120386,Terry Dane,Ballroom Dancer,ACTOR
1269375,120386,Derek Hartley,Ballroom Dancer,ACTOR
1269365,120386,Douglas Howes,Ballroom Dancer,ACTOR
1269368,120386,Christopher Preston,Ballroom Dancer,ACTOR
1269380,120386,Peter Sim,Ballroom Dancer,ACTOR
1269383,120386,Graeme Sneddon,Ballroom Dancer,ACTOR
1269389,120386,Graham Tudor-Phillips,Ballroom Dancer,ACTOR
1269407,120386,David Turner,Ballroom Dancer,ACTOR
1269409,120386,Barrie J. Wilkinson,Ballroom Dancer,ACTOR
25699,120386,Jim Henson,Goblins (uncredited),ACTOR
25699,120386,Jim Henson,,DIRECTOR
3180,48779,Sylvester Stallone,"Robert ""Rocky"" Balboa",ACTOR
7748,48779,Talia Shire,"Adrianna ""Adrian"" Balboa",ACTOR
7749,48779,Burt Young,Paulie Pennino,ACTOR
7750,48779,Carl Weathers,Apollo Creed,ACTOR
13516,48779,Mr. T,Clubber Lang,ACTOR
7751,48779,Burgess Meredith,Mickey Goldmill,ACTOR
7762,48779,Tony Burton,"Tony ""Duke"" Evers",ACTOR
18044,48779,Hulk Hogan,Thunderlips,ACTOR
50721,48779,Ian Fried,Rocky Junior,ACTOR
7756,48779,Al Silvani,Al,ACTOR
79990,48779,Wally Taylor,Clubber Lang's manager,ACTOR
79991,48779,Jim Hill,Sportscaster,ACTOR
7765,48779,Don Sherman,Andy,ACTOR
79992,48779,Dennis James,Wrestling commentator 1,ACTOR
79993,48779,Jim Healy,Wrestling commentator 2,ACTOR
1373413,48779,Ray Gedeon,Wrestling Referee,ACTOR
1373536,48779,Gene Crane,Mayor,ACTOR
7778,48779,Stu Nahan,Title Rematch Commentator,ACTOR
7755,48779,Bill Baldwin,Title Rematch Commentator,ACTOR
565547,48779,Jimmy Lennon Sr.,Title Announcer,ACTOR
606280,48779,Marty Denkin,Title Referee,ACTOR
1373573,48779,John David Morris,Doctor,ACTOR
973957,48779,Lou Fillipo,Rematch Referee,ACTOR
512964,48779,Jeff Temkin,Rematch Ring Announcer,ACTOR
13744,48779,Mario Machado,Interviewer,ACTOR
748607,48779,Tony Hernández,Himself,ACTOR
7773,48779,Frank Stallone,Singer / Opponent,ACTOR
1373590,48779,Philmore Berger,Rabbi,ACTOR
496241,48779,Big Yank,Sparring Partner,ACTOR
1373593,48779,François André,Clubber's Cornerman,ACTOR
525947,48779,Eddie Smith,Clubber's Cornerman,ACTOR
1255703,48779,Chino 'Fats' Williams,Derelict,ACTOR
1154259,48779,LeRoy Neiman,Special Appearance,ACTOR
57643,48779,Bob Minor,Challenger,ACTOR
